EntidadID;Descripcion-es;Description-en
PRQUES00;"La provincia de Esmeraldas en los siglos XVI y XVII tenía el rango de una gobernación. Pero a principios del XVIII ya no había gobernador, o simplemente recaía el título en el corregidor de Quito, o en un miembro del cabildo de la ciudad. Por esta razón consideramos la ""provincia"" como parte de la jurisdicción de Quito hasta el episodio de Pedro Vicente Maldonado para abrir un camino de la costa a Quito. En ese momento, también se definieron mejor los límites de Esmeraldas con base en los trabajos cartográficos de Maldonado mismo. Sin embargo, ya en 1743 Maldonado viajó a Europa y su proyecto para Esmeraldas no prosperaría. Tanto (([[:fuentes:silvestre]])) como Requena en su relación de Guayaquil de 1774 (([[:fuentes:rel-quito]], no. 73)) mencionan la erección de Esmeraldas en Gobierno solo para 1747 (!), es decir mientras Maldonado estuvo en Europa y solo un año antes de de su muerte en Londres. Es más lógico que recibió su título por el virrey ya en 1738 como otros autores constatan (([[:fuentes:rumazo]])). En 1747 solo le fue confirmado su título en España y murió ""sin verificárse en él esta gracia"". En 1755, el esposo de la hija de Maldonado, Manuel Díez de la Peña  recibió la gracia mientras viva su mujer, además de nombrarse corregimiento de Ibarra (Nombramiento del 14 de diciembre de 1755). Después ya no escuchamos de otro nombramiento sino solo de un litigio de los nietos de Maldonado por el título. Administrativamente, los pueblos de la jurisdicción de Maldonado se anexarían tácitamente u oficialmente a jurisdicciones vecinas (o nunca dejaron de se administrados desde esas): La Canoa a Guayaquil definitivamente en 1768, Lachas a Ibarra, Inta a Otavalo y/o Ibarra, Yumbos y Santo Domingo de los Colorados a Quito. Tumaco en el norte tenía un teniente de gobernador nombrado por el virrey a partir de 1764 y ejerció jurisdicción sobre el resto de Esmeraldas, con fuertes nexos a Popayán. Sin embargo, para Silvestre (([[:fuentes:silvestre]])) Esmeraldas siguió perteneciendo a Quito para 1789. Es decir, toda la existencia de una provincia de Esmeraldas es casi una ficción durante la Colonia y apenas dispuso de cuerpos administrativos propios por un par de años. A partir de la muerte de Maldonado, clasificamos a Esmeraldas como ""provincia vernacula"" por ya no nombrarse nuevo gobernador y sepultarse el proyecto de  abrir la provincia definitivamente en 1755. En la década de 1770 fracasó un intento de los nietos de Maldonado para conseguir nuevamente el oficio de gobernador. Tomamos la integración plena de Tumaco en la gobernación de Popayán en 1793 como punto final de la provincia vernácula de Esmeraldas.";dummy
PRQUJA00;"Es uso común mostrar el deslinde entre Jaén y la provincia contigua de Luya directamente en el Marañón. Sin embargo, algunos pueblos al oriente del Marañón, aunque a veces descritas o mostradas en mapas (([[:fuentes:omc-luya]])) como parte de la ""provincia"" de Luya, fueron parte de la gobernación de Jaén. Esto es cierto para el pueblo de Nieva - que pasa a la gobernación de Maynas en 1803, junto con Santiago de las Montañas, pero también para Baguachica, Copallín, Susunga y Chuchunga - que consecuentemente también faltan en el censo de Revillagigedo para la provinca de Chachapoyas (([[:fuentes:vollmer]])) y en la descripción de Luya por Bueno (([[:fuentes:bueno]])). Eclesiásticamente, toda la ribera oriental del Marañón perteneció a curatos de Jaén.";dummy
PRQUMA00;Al morir Juan Antonio Toledo en 1744, ya no se nombró gobernador de Mainas (hasta 1757), y solo había un justicia mayor en Borja, con facultades limitados . Y por el espacio de más de una década, la provincia de Maynas fue un verdadero reino jesuítico, hasta ser restablecido el gobierno a fines de 1757, tomando posesión el nuevo gobernador en 1758 (([[:fuentes:espinoza]], [[:fuentes:aburto]])).;dummy
PRQUPO00;No hemos logrado encontrar los nombramientos de los gobernadores de Popayán para averiguar si realmente tenían el título agregado de capitanes generales. A veces usaron esta distinción, como sabemos de 1744 (AGN-Colombia, TRIBUTOS:SC.60,3,D.9);dummy
PRQUQJ00;A principios del siglo XVIII, la provincia de Quijos fue gobernada por un corregidor hasta que se volvió a nombrar gobernador en 1709 (AGI,Quito,230). En un principio, la provincia de Quijos no se extendió mucho al oriente, pero con la abolición del gobierno de Maynas en 1744 se le agregaron las misiones del Napo. Con el restablecimiento de Maynas, los pueblos del Napo siempre aparecen entre los de Maynas de nuevo y nunca figuran en descripciones de Quijos. Aunque la descripción por Silvestre (([[:fuentes:silvestre]])) en 1789 pone las misiones de Napo y las de Sucumbíos en la jurisdicción de Quijos, la evidencia le contradice, quedando Sucumbíos con sus raíces en Pasto y Napo en Maynas. Otro indicio que Silvestre se apoyó en una información anticuada es que para 1789, también Macas ya fue un gobierno propio, independiente de Quijos - cosa también ignorada por Silvestre.;dummy
PRQUQU00;En 1709, el rey concedió el título adicional de capitán general al gobernador de Quito, pero en 1715, el obispo virrey de Perú se le quitó el título al nuevo presidente de Quito, quien luego mandó queja al Consejo que resolvió en favor del presidente. Los presidentes de Quito ostentaron el título de capitán general por lo menos hasta 1744, como consta en el nombramiento real de  Sánchez de Orellana, y posiblemente hasta el fin del mando de ese gobernador (1757).;dummy
PRQUYA00;La vieja gobernación de Yaguarzongo y Pacamoros fue abolida durante el siglo XVII. El título fue agregado al del corregidor de Loja, el territorio fue dividido entre Loja y Jaén. Pero parece que esta división no fue muy clara porque Loyola, Valladolid y Chito a veces aparecen en descripciones de Loja y luego de Jaén. Solo en cuanto a la división eclesiástica está claro que los curatos del partido pertenecieron al obispado de Quito y luego Cuenca, y no a Trujillo.;dummy
PRSDFL00;"La Florida a principios del siglo XVIII fue una gobernación, pero solo a partir de 1736 encontramos nombramientos que llevan el título adicional de un capitán general, así que habrá habido alguna dependencia militar del gobernador de la isla de Cuba en La Habana, similarmente al caso de Santiago de Cuba. Desde 1736 hasta la cesión de Florida en forma de cange para La Habana en 1763, Florida fue una entidad muy autónoma. No tenía una subdivisión territorial formalizada, pero por razones obvias, los  presidios poco comunicados en San Agustín, San Marcos y Pensacola actuaron como centros regionales. Esta división sería formalizada por los ingleses, formando las provincias de East Florida (San Agustín y San Marcos) y West Florida (Pensacola), sumando también partes de la Luisiana inglesa (Natchez, Mobila) a esa última provincia. En la guerra de independencia americana, Bernardo de Gálvez conquistó las Floridas de nuevo, instalando primero un gobernador en Pensacola (1781) y luego en San Agustín (1783). En 1784, el distrito de San Marcos de Apalache empezó a depender del gobernador de Pensacola, y no el de San Agustín (([[:fuentes:martinez-canales]],p.415)). Sin embargo, hay que entender esos gobiernos como subordinados a Luisiana, primero, y la isla de Cuba, luego. Natchez y Mobila también tenían gobernadores nombrados y dependientes de los gobernadores de Luisiana hasta la cesión a Francia y Estados Unidos. Luego, el gobernador de la Florida occidental volvería a depender del de Florida oriental. Varios documentos de esos años hablan de una provincia de ""Ambas Floridas y resto de Luisiana"".";dummy
PRSDLH00;El capitán general de la isla de Cuba a la vez fue gobernador de La Habana. Los nombramientos tardíos de capitanes generales (AGI,Santo_Domingo_1193) se acompañan por  títulos separados para el gobierno político y militar de La Habana.;dummy
PRSDLU00;"Cuando España después de la guerra de los siete años recibió la vasta provincia de Luisiana, en un principio no quedó muy claro sómo se administraría la colonia, o respetar las estructuras existentes, también dejando al francés como lengua oficial en la administración y justicia, o sujetarla a los principios de gobierno del resto de las Indias. También se debatía su posición y jerarquía con respecto a otras instituciones coloniales, siendo últimamente sujeto a la capitanía general de La Habana en el mismo modo que el gobierno de Santiago de Cuba y anteriormente el gobierno de Florida, aplicar las Leyes de Indias y remplazar las representaciones municipales de Nueva Orleans por un cabildo al estilo del resto de las posesiones (cf. las informaciones del gobernador O'Reilly en AGI,Santo_Domingo,2594, Nr.70 y 76). Además, un tribunal en La Habana se instaló como intermedio en materias de justicia en vez de una dependencia directa de Santo Domingo. En cuanto a la subdivisión de la provincia, O'Reilly estableció dos tenencias de gobierno, en San Luis/Illinois y Natchitoches y varias ""tenencias particulares"" en otros distritos, con menores pero similares facultades: impedir el asentamiento y el comercio ilícito de/con extranjeros, administración de bienes de difuntos y similares asuntos, custodiar acusados, examinar testigos de delitos, remitir padrones de población, así como tramitar asuntos al gobernador. En otros lugares, como Arkansas, existieron comandantes con facultades más estrechamente militares, probablemente simplemente porque sus distritos carecían de poblaciones coloniales organizadas. Solo extraña la falta de teniente en el distrito de Atakapas. La devolución de Luisiana de la administración española a Francia no se consumió, por lo que fueron las autoridades españolas que cedieron la provincia a los Estados Unidos en 1804 tras la venta de Luisiana por Napoleón Bonaparte.";dummy
PRSDPR00;La capitanía general de Puerto Rico originalmente se dividía en las jurisdicciones de San Juan (parte oriental) y San Germán (parte occidental, a partir de los ríos Camuy y Jacaguas). Ya a partir de 1692 se instalaron tenientes a guerra dependientes solo del capitán general, disminuyendo el area de influencia de las jurisdicciones urbanas, cuya  territorialidad primitiva solo se conservó en sus vicarías. Así, prevaleció la división en partidos, cuyo número aumentó a 29 o 32 hasta 1808 (en 1814 existían Piedras, Vega baja y Yabucoa (AGI,Indiferente General,1525), desconozco la verdadera fecha de creación), sin subordinación a San Juan/San Germán.;dummy
PRVEBA00;"Sobre los límites de Barinas,  informe sobre la provincia de Maracaibo de 1794 las describe así: ""desde el río Apure y el nombrado Masparro que desagua en el de Santo Domingo, con la de San Cristóbal de este gobierno hasta donde se dilata otro río, forman como un medio círculo por las espaldas de las jurisdicciones de Trujillo, Mérida y La Grita, que quedan en el centro."" (([[:fuentes:arellano-relaciones]],p.461-462)). En la visita de Moreno y Escandón (([[:fuentes:Santa_Fe,595]],f.137)), se menciona el río Bocono como límite con la provincia de Caracas. Otro punto es donde el río Portuguesa entra en el Apure ""aunque sobre este límite hay competencia con Caracas"". El río Arauca la divide de Casanare y el Orinoco de la Guayana, el río Sarare de Pamplona. Un mapa de 1778 muestra una línea divisoria que iba desde la confluencia del Casanare en el Meta hasta Nutrias (confluencia del Masparro con el Apure).";dummy
PRVECA00;También en la provincia de Caracas, como en la Nueva Granada, se instalaron corregidores de indios, pero sabemos todavía muy poco acerca del desarrollo de esas figuras que en la literatura se tildan de abusivos. En todo caso, estos corregimientos no fungían como eje territorial de las subdivisiones de las provincias, sino que eran las ciudades y villas. En esas, por lo menos a partir de 1699, por real cédula (AGI,Santo_Domingo,67,r.1,n.5), el gobernador nombró tenientes como agentes del gobierno frente a las instituciones municipales. Con diferencia al Nuevo Reino de Granada, en Caracas aparentemente se crearon muchos nuevos corregimientos con el avance del siglo en areas pos-misioneras, secularizadas.;dummy
PRVECU00;"La provincia de Cumaná, como bien dice Nogales (([[:fuentes:nogales]],p.3)), en el siglo XVIII estuvo sometida a dependencias multiples, según el ramo de gobierno: en lo político a Nueva Granada, en lo religioso a Puerto Rico, en lo judicial a Santo Domingo y en asuntos de real hacienda de Caracas. Esta sintomática de falta de unificación jerárquica es típica para las provincias venezolanas. Sigue apareciendo en listas de gobiernos de las ""yslas adyacientes"" como suelen llamarse los distritos de Santo Domingo sujetos a Nueva España, a pesar de su sujeción al virreinato de Santa Fe, de que de vez en cuando también originaron consulatas, aclarando el consejo tan tarde como 1771 que ""corresponde al virrey de Santa Fee y no al presidente de Santo Domingo"". ((AGI,Indiferente,98: ""Noticia sobre los papeles [...]"")). Acerca de la estructura interna, existió un sistema doble. En Cumaná, como en la Nueva Granada, se instalaron corregidores de indios, pero sabemos todavía muy poco acerca del desarrollo de esas figuras que en la literatura se tildan de abusivos. En todo caso, estos corregimientos no fungían como eje territorial de las subdivisiones de las provincias. Con diferencia al Nuevo Reino de Granada, en Cumaná aparentemente se crearon muchos nuevos corregimientos con el avance del siglo en areas pos-misioneras, aunque a veces tenían título de tenientes para evitar el odiado título de corregidor. Tenemos una lista de corregimientos existentes en 1761, en la visita de Diguja a la provincia. Eran los siguientes: Cocuisas, Santa María de los Ángeles y Carinicuao. Chacaracuar, Pilar, Rincón, Cantalicio, Guarapiche y Río Colorado.  Caranapuy-Areo. Casanay y Guainapacuar. Catuaro y Santa Cruz de Cumana. Sopocuar. Acarigua. Arenas y San Fernando; Maracapana; Mariguitar; Altagracia (vaco); Socorro (vaco); Pozuelos, Pututuguar y Ariguita; Curataquiche y Guertequar; Prepuntar; Pilar del Piritu; Caigua; San Miguel, San Francisco, San Pablo y San Lorenzo de Guere; Piritu, Tocuyo, Purey y Clarines (([[:fuentes:gonzalez-oriente]])). Si los corregimientos de Nueva Granada fueron ""tenues"", los de Cumaná fueron absolutamente pobrísimos.  La mayoría de los corregidores de la provincia de Nueva Andalucía tenía solo un pueblo  su cargo, y el pago promedio fue de solo 20 pesos, 7 reales y 7 maravedíes! En Nueva Barcelona fueron algo mejor pagados, pero aún así solo alcanzaban 89 pesos en promedio (([[:fuentes:gonzalez-oriente]], p. 132-4)). Por consecuencia, fue común que los corregidores dejasen trabajar a los indios en sus haciendas, y los maltratos en Nueva Andalucía fueron notorios. Dentro de la Nueva Andalucía existían tres jurisdicciones (Cumaná, Cumanacoa y San Felipe/Cariaco), Todo el interior de la provincia y la península de Paria, con las misiones de los franciscanos y capuchinos, fue parte de la jurisdicción de Cumanacoa. Mientras tanto, la jurisdicción de Cumaná cubrió la costa hasta Carupano desde los límites de Barcelona hasta Mariguitar y probablemente la punta de Araya misma, mientras que San Antonio de Guaipanacoar ya perteneció a la jurisdicción de Cariaco (([[:fuentes:perez-lozano]])). En esos lugares, el gobernador definitivamente ponía tenientes ya desde principios del XVIII (o fundación del lugar), aunque el Cabildo de Barcelona acudió al rey y en 1702 se independizó. Hay un excelente estado de la estructura política y eclesiástica de Guayana, Barcelona y Cumaná de 1746 ((AGI,Caracas,120)). En 1761 (([[:fuentes:arellano-documentos]],p.354-355, existían los siguientes tenientes: Barcelona, Villa de Aragua, El Pao, San Felipe de Austria, Arias, Rio Caribe, Golfo de Cariaco y Guayana. Después de un período de supresión, de las tenencias durante la actuación del antecesor del gobernador Emparán, este las restablece y hacia 1792 existió teniente asalariado en Barcelona y se habla de seis otros tenientes, aunque sin decir cuáles - es decir que debemos suponer la existencia de por lo menos tres tenientes en lugares que no fueron villas o ciudades ((AGI,Caracas,521, Copia de informe de Emparán sobre el estado de la provincia de Cumaná, 3 de agosto de 1793)). Otra información de 1793 nos habla de ocho poblaciones de españoles (Barcelona, San Baltasar de los Arias, San Felipe de Austria; Aragua; Pao; Cabrutica; Rio Caribes; y Carupano ((AGI,Caracas,521, Testimonio de la Real Provición [...] sobre la supreción de los thenientes de la Governación de la ciudad de Cumaná y Nueva Barcelona, 8 de noviembre de 1793,f.15)). A fines de la Colonia, el gobernador de Cumana también ostentó el rango de intendente, por lo menos desde la actuación del gobernador Emparán (1792) ((AGI, Caracas,521)).";dummy
